transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,total_xic,PeptideRef,leftWidth,rightWidth,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,MZ,peak_apex_position,native_id,peak_apex_int,total_xic,width_at_5,width_at_10,width_at_50,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_width,tailing_factor,asymmetry_factor,slope_of_baseline,baseline_delta_2_height,points_across_baseline,points_across_half_height,logSN,FeatureLevel,QC_transition_score,QC_transition_pass,QC_transition_message,PrecursorMZ,peak_area
b'Indole',2p5ug,2p5ug,1.1235894535522464,15310196211146294807,b'',NA,1,0.0,b'Indole',0,-1948.1392399999975,Indole,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-7.906410546447753,9.03,1.1235894535522464,7.906410546447753,0.07906410546447754,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,7.917047468516983,7.917047468516983,0.8888888888888888,0,retention_time,0.0,1.123333,Indole,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
b'Indole',2p5ug,2p5ug,1.1235894535522464,15310196211146294807,b'',NA,1,0.0,b'Indole',0,-1948.1392399999975,Indole,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-7.906410546447753,9.03,1.1235894535522464,7.906410546447753,0.07906410546447754,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,7.917047468516983,7.917047468516983,0.8888888888888888,0,retention_time,0.0,1.123333,Indole2,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
b'Melatonin',2p5ug,2p5ug,1.1235894535522464,10945216690806154413,b'',NA,1,0.0,b'Melatonin',0,-1948.1392399999975,Melatonin,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-5.836410546447754,6.96,1.1235894535522464,5.836410546447754,0.05836410546447754,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,8.063085220004982,8.063085220004982,0.8888888888888888,0,retention_time,0.0,1.123333,Melatonin,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
b'Melatonin',2p5ug,2p5ug,1.1235894535522464,10945216690806154413,b'',NA,1,0.0,b'Melatonin',0,-1948.1392399999975,Melatonin,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-5.836410546447754,6.96,1.1235894535522464,5.836410546447754,0.05836410546447754,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,8.063085220004982,8.063085220004982,0.8888888888888888,0,retention_time,0.0,1.123333,Melatonin2,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
b'Riboflavin',2p5ug,2p5ug,1.1235894535522464,12163717997641196720,b'',NA,1,0.0,b'Riboflavin',0,-1948.1392399999975,Riboflavin,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-4.156410546447754,5.28,1.1235894535522464,4.156410546447754,0.04156410546447754,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,8.181608612516984,8.181608612516984,0.8888888888888888,0,retention_time,0.0,1.123333,Riboflavin,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
b'Riboflavin',2p5ug,2p5ug,1.1235894535522464,12163717997641196720,b'',NA,1,0.0,b'Riboflavin',0,-1948.1392399999975,Riboflavin,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-4.156410546447754,5.28,1.1235894535522464,4.156410546447754,0.04156410546447754,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,8.181608612516984,8.181608612516984,0.8888888888888888,0,retention_time,0.0,1.123333,Riboflavin2,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
b'Serotonin',2p5ug,2p5ug,1.1235894535522464,18352773710900133577,b'',NA,1,0.0,b'Serotonin',0,-1948.1392399999975,Serotonin,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-0.7464105464477537,1.87,1.1235894535522464,0.7464105464477537,0.0074641054644775376,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,8.422182879460983,8.422182879460983,0.8888888888888888,0,retention_time,0.0,1.123333,Serotonin,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
b'Serotonin',2p5ug,2p5ug,1.1235894535522464,18352773710900133577,b'',NA,1,0.0,b'Serotonin',0,-1948.1392399999975,Serotonin,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-0.7464105464477537,1.87,1.1235894535522464,0.7464105464477537,0.0074641054644775376,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,8.422182879460983,8.422182879460983,0.8888888888888888,0,retention_time,0.0,1.123333,Serotonin2,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
b'Tryptamine',2p5ug,2p5ug,1.1235894535522464,15333254824818459880,b'',NA,1,0.0,b'Tryptamine',0,-1948.1392399999975,Tryptamine,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-2.6764105464477534,3.8,1.1235894535522464,2.6764105464477534,0.026764105464477536,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,8.286022077348983,8.286022077348983,0.8888888888888888,0,retention_time,0.0,1.123333,Tryptamine,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
b'Tryptamine',2p5ug,2p5ug,1.1235894535522464,15333254824818459880,b'',NA,1,0.0,b'Tryptamine',0,-1948.1392399999975,Tryptamine,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-2.6764105464477534,3.8,1.1235894535522464,2.6764105464477534,0.026764105464477536,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,8.286022077348983,8.286022077348983,0.8888888888888888,0,retention_time,0.0,1.123333,Tryptamine2,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
b'Tryptophan',2p5ug,2p5ug,1.1235894535522464,238322196770036692,b'',NA,1,0.0,b'Tryptophan',0,-1948.1392399999975,Tryptophan,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-2.306410546447754,3.43,1.1235894535522464,2.306410546447754,0.023064105464477538,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,8.312125443556983,8.312125443556983,0.8888888888888888,0,retention_time,0.0,1.123333,Tryptophan,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
b'Tryptophan',2p5ug,2p5ug,1.1235894535522464,238322196770036692,b'',NA,1,0.0,b'Tryptophan',0,-1948.1392399999975,Tryptophan,1.0833330154418945,1.1866669654846191,0.0,0.0,0.0,1.0,1.0,-2.306410546447754,3.43,1.1235894535522464,2.306410546447754,0.023064105464477538,0.0,2.0,32.990598,3.4962226117812656,-0.1086401492357254,8.312125443556983,8.312125443556983,0.8888888888888888,0,retention_time,0.0,1.123333,Tryptophan2,32.2462447991989,-1948.1392399999975,0.09333299999999989,0.08333299999999988,0.046667000000000014,1.086667,1.09,1.103333,1.18,1.173333,1.15,0.09666599999999992,1.272745868106696,1.5000150001500103,-0.5853412857213836,-0.018152231038571207,30,13,3.4962226117812656,MS2,0.9166666666666666,0,metaValue[total_width],0.0,1.5022109746932983
