transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,total_xic,PeptideRef,leftWidth,rightWidth,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,MZ,peak_apex_position,native_id,peak_apex_int,total_xic,width_at_5,width_at_10,width_at_50,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_width,tailing_factor,asymmetry_factor,slope_of_baseline,baseline_delta_2_height,points_across_baseline,points_across_half_height,logSN,FeatureLevel,QC_transition_score,QC_transition_pass,QC_transition_message,PrecursorMZ,peak_area
b'Indole',10ug,10ug,1.1235951504516604,6639851228644003325,b'',NA,1,0.0,b'Indole',0,-94.22453999999973,Indole,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-7.906404849548339,9.03,1.1235951504516604,7.906404849548339,0.07906404849548339,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,7.7839424416995,7.7839424416995,0.8888888888888888,0,retention_time,0.0,1.123333,Indole,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
b'Indole',10ug,10ug,1.1235951504516604,6639851228644003325,b'',NA,1,0.0,b'Indole',0,-94.22453999999973,Indole,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-7.906404849548339,9.03,1.1235951504516604,7.906404849548339,0.07906404849548339,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,7.7839424416995,7.7839424416995,0.8888888888888888,0,retention_time,0.0,1.123333,Indole2,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
b'Melatonin',10ug,10ug,1.1235951504516604,3678624396089125481,b'',NA,1,0.0,b'Melatonin',0,-94.22453999999973,Melatonin,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-5.836404849548339,6.96,1.1235951504516604,5.836404849548339,0.05836404849548339,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,7.9299801931875,7.9299801931875,0.8888888888888888,0,retention_time,0.0,1.123333,Melatonin,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
b'Melatonin',10ug,10ug,1.1235951504516604,3678624396089125481,b'',NA,1,0.0,b'Melatonin',0,-94.22453999999973,Melatonin,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-5.836404849548339,6.96,1.1235951504516604,5.836404849548339,0.05836404849548339,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,7.9299801931875,7.9299801931875,0.8888888888888888,0,retention_time,0.0,1.123333,Melatonin2,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
b'Riboflavin',10ug,10ug,1.1235951504516604,9488651879357183065,b'',NA,1,0.0,b'Riboflavin',0,-94.22453999999973,Riboflavin,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-4.156404849548339,5.28,1.1235951504516604,4.156404849548339,0.0415640484954834,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,8.0485035856995,8.0485035856995,0.8888888888888888,0,retention_time,0.0,1.123333,Riboflavin,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
b'Riboflavin',10ug,10ug,1.1235951504516604,9488651879357183065,b'',NA,1,0.0,b'Riboflavin',0,-94.22453999999973,Riboflavin,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-4.156404849548339,5.28,1.1235951504516604,4.156404849548339,0.0415640484954834,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,8.0485035856995,8.0485035856995,0.8888888888888888,0,retention_time,0.0,1.123333,Riboflavin2,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
b'Serotonin',10ug,10ug,1.1235951504516604,6554658310389399479,b'',NA,1,0.0,b'Serotonin',0,-94.22453999999973,Serotonin,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-0.7464048495483397,1.87,1.1235951504516604,0.7464048495483397,0.007464048495483397,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,8.289077852643498,8.289077852643498,0.8888888888888888,0,retention_time,0.0,1.123333,Serotonin,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
b'Serotonin',10ug,10ug,1.1235951504516604,6554658310389399479,b'',NA,1,0.0,b'Serotonin',0,-94.22453999999973,Serotonin,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-0.7464048495483397,1.87,1.1235951504516604,0.7464048495483397,0.007464048495483397,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,8.289077852643498,8.289077852643498,0.8888888888888888,0,retention_time,0.0,1.123333,Serotonin2,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
b'Tryptamine',10ug,10ug,1.1235951504516604,8370119090902716111,b'',NA,1,0.0,b'Tryptamine',0,-94.22453999999973,Tryptamine,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-2.6764048495483395,3.8,1.1235951504516604,2.6764048495483395,0.026764048495483396,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,8.1529170505315,8.1529170505315,0.8888888888888888,0,retention_time,0.0,1.123333,Tryptamine,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
b'Tryptamine',10ug,10ug,1.1235951504516604,8370119090902716111,b'',NA,1,0.0,b'Tryptamine',0,-94.22453999999973,Tryptamine,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-2.6764048495483395,3.8,1.1235951504516604,2.6764048495483395,0.026764048495483396,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,8.1529170505315,8.1529170505315,0.8888888888888888,0,retention_time,0.0,1.123333,Tryptamine2,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
b'Tryptophan',10ug,10ug,1.1235951504516604,17335948206322722122,b'',NA,1,0.0,b'Tryptophan',0,-94.22453999999973,Tryptophan,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-2.30640484954834,3.43,1.1235951504516604,2.30640484954834,0.023064048495483398,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,8.1790204167395,8.1790204167395,0.8888888888888888,0,retention_time,0.0,1.123333,Tryptophan,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
b'Tryptophan',10ug,10ug,1.1235951504516604,17335948206322722122,b'',NA,1,0.0,b'Tryptophan',0,-94.22453999999973,Tryptophan,1.0800000429153442,1.196666955947876,0.0,0.0,0.0,0.9999999999999994,0.9999999999999996,-2.30640484954834,3.43,1.1235951504516604,2.30640484954834,0.023064048495483398,0.0,2.0,33.062744,3.498407089553479,-0.03715979680418968,8.1790204167395,8.1790204167395,0.8888888888888888,0,retention_time,0.0,1.123333,Tryptophan2,32.31305768738115,-94.22453999999973,0.09999999999999987,0.08666699999999983,0.046667000000000014,1.083333,1.09,1.103333,1.183333,1.176667,1.15,0.10999999999999988,1.2500000000000042,1.6000360003600114,-0.4981173524005579,-0.015415358002318733,34,13,3.498407089553479,MS2,1.0,1,,0.0,1.5391088724136353
