transition_group_id,run_id,filename,RT,id,Sequence,FullPeptideName,Charge,Intensity,ProteinName,decoy,total_xic,PeptideRef,leftWidth,rightWidth,peak_apices_sum,var_xcorr_coelution,var_xcorr_coelution_weighted,var_xcorr_shape,var_xcorr_shape_weighted,delta_rt,assay_rt,norm_RT,rt_score,var_norm_rt_score,var_intensity_score,nr_peaks,sn_ratio,var_log_sn_score,var_elution_model_fit_score,main_var_xx_lda_prelim_score,xx_lda_prelim_score,QC_transition_group_score,QC_transition_group_pass,QC_transition_group_message,potentialOutlier,initialPeakQuality,MZ,peak_apex_position,area_background_level,noise_background_level,native_id,peak_apex_int,total_xic,width_at_5,width_at_10,width_at_50,start_position_at_5,start_position_at_10,start_position_at_50,end_position_at_5,end_position_at_10,end_position_at_50,total_width,tailing_factor,asymmetry_factor,slope_of_baseline,baseline_delta_2_height,points_across_baseline,points_across_half_height,logSN,FeatureLevel,QC_transition_score,QC_transition_pass,QC_transition_message,calculated_concentration,concentration_units,PrecursorMZ,peak_area
b'Melatonin',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,6.964084269958497,8200300472675972004,b'',NA,1,0.0,b'Melatonin',0,15376.307706999982,Melatonin,6.863333225250244,7.233333110809326,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.004084269958497089,6.96,6.964084269958497,0.004084269958497089,4.0842699584970886e-05,0.0007922138550584202,2.0,166.46220204131552,5.114768268881872,0.8688891530036926,7.813835853383735,7.813835853383735,1.0,1,,none,1.2500000000000004,0.0,6.963333,0.08752170646677652,0.2386959970839304,Melatonin,202.65213360778935,15376.307706999982,0.1299999999999999,0.10999999999999943,0.05666599999999988,6.91,6.916667,6.936667,7.04,7.026667,6.993333,0.3666660000000004,1.2187576172351,1.3571765310932842,-0.1039058076948095,-0.0005127298975095304,111,16,5.114768268881872,MS2,1.0,1,,721.5170358180034,ug/mL,0.0,12.181324005126953
b'Melatonin',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,6.964084269958497,8200300472675972004,b'',NA,1,0.0,b'Melatonin',0,15376.307706999982,Melatonin,6.863333225250244,7.233333110809326,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,0.004084269958497089,6.96,6.964084269958497,0.004084269958497089,4.0842699584970886e-05,0.0007922138550584202,2.0,166.46220204131552,5.114768268881872,0.8688891530036926,7.813835853383735,7.813835853383735,1.0,1,,none,1.2500000000000004,0.0,6.963333,0.08752170646677652,0.2386959970839304,Melatonin2,202.65213360778935,15376.307706999982,0.1299999999999999,0.10999999999999943,0.05666599999999988,6.91,6.916667,6.936667,7.04,7.026667,6.993333,0.3666660000000004,1.2187576172351,1.3571765310932842,-0.1039058076948095,-0.0005127298975095304,111,16,5.114768268881872,MS2,1.0,1,,,,0.0,12.181324005126953
b'Riboflavin',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,5.285662624938965,16380606913160224190,b'',NA,1,0.0,b'Riboflavin',0,15376.307706999982,Riboflavin,5.24666690826416,5.3933329582214355,0.0,0.0,0.0,1.0,1.0,0.005662624938964633,5.28,5.285662624938965,0.005662624938964633,5.6626249389646334e-05,1.4157519644875676e-05,2.0,4.714724159365654,1.5506904115884148,0.1802220195531845,6.510065416419997,6.510065416419997,1.0,1,,none,1.2500000000000004,0.0,5.286667,0.037349108611929284,0.2605757823524902,Riboflavin,5.38893394651004,15376.307706999982,0.13666599999999995,0.08666599999999924,0.040000000000000036,5.246667,5.246667,5.266667,5.383333,5.333333,5.306667,0.14333299999999927,1.7083250000000358,1.1666500000000273,-0.5333656361097823,-0.09897423895039545,44,11,1.5506904115884148,MS2,1.0,1,,8.481977680803109,ug/mL,0.0,0.2176903784275055
b'Riboflavin',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,5.285662624938965,16380606913160224190,b'',NA,1,0.0,b'Riboflavin',0,15376.307706999982,Riboflavin,5.24666690826416,5.3933329582214355,0.0,0.0,0.0,1.0,1.0,0.005662624938964633,5.28,5.285662624938965,0.005662624938964633,5.6626249389646334e-05,1.4157519644875676e-05,2.0,4.714724159365654,1.5506904115884148,0.1802220195531845,6.510065416419997,6.510065416419997,1.0,1,,none,1.2500000000000004,0.0,5.286667,0.037349108611929284,0.2605757823524902,Riboflavin2,5.38893394651004,15376.307706999982,0.13666599999999995,0.08666599999999924,0.040000000000000036,5.246667,5.246667,5.266667,5.383333,5.333333,5.306667,0.14333299999999927,1.7083250000000358,1.1666500000000273,-0.5333656361097823,-0.09897423895039545,44,11,1.5506904115884148,MS2,1.0,1,,,,0.0,0.2176903784275055
b'Serotonin',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,1.8965025106811524,9690449958804206223,b'',NA,1,0.0,b'Serotonin',0,15376.307706999982,Serotonin,1.8566670417785645,1.9433330297470093,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.02650251068115228,1.87,1.8965025106811524,0.02650251068115228,0.0002650251068115228,1.3121289443472105e-05,2.0,3.580251226046676,1.275432972823841,0.26294898986816406,6.1517925584683955,6.1517925584683955,1.0,1,,Serotonin,1.25,0.0,1.896667,0.017126339527875248,0.20551689640208887,Serotonin,4.142794666720858,15376.307706999982,0.08333299999999988,0.07999999999999985,0.05666599999999988,1.86,1.86,1.866667,1.943333,1.94,1.923333,0.08333299999999988,1.1363487604658122,1.1817983472877476,-1.5982916779959322,-0.38580036100631226,26,16,1.275432972823841,MS2,0.8333333333333334,0,metaValue[baseline_delta_2_height];metaValue[total_width],17.24602335147676,ug/mL,0.0,0.20175698399543762
b'Serotonin',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,1.8965025106811524,9690449958804206223,b'',NA,1,0.0,b'Serotonin',0,15376.307706999982,Serotonin,1.8566670417785645,1.9433330297470093,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.02650251068115228,1.87,1.8965025106811524,0.02650251068115228,0.0002650251068115228,1.3121289443472105e-05,2.0,3.580251226046676,1.275432972823841,0.26294898986816406,6.1517925584683955,6.1517925584683955,1.0,1,,Serotonin,1.25,0.0,1.896667,0.017126339527875248,0.20551689640208887,Serotonin2,4.142794666720858,15376.307706999982,0.08333299999999988,0.07999999999999985,0.05666599999999988,1.86,1.86,1.866667,1.943333,1.94,1.923333,0.08333299999999988,1.1363487604658122,1.1817983472877476,-1.5982916779959322,-0.38580036100631226,26,16,1.275432972823841,MS2,0.8333333333333334,0,metaValue[baseline_delta_2_height];metaValue[total_width],,,0.0,0.20175698399543762
b'Tryptamine',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,3.881256791625977,17050149289689164449,b'',NA,1,0.0,b'Tryptamine',0,15376.307706999982,Tryptamine,3.8233330249786377,3.9733328819274902,0.0,0.0,0.0,0.9999999999999994,0.9999999999999993,0.08125679162597699,3.8,3.881256791625977,0.08125679162597699,0.0008125679162597699,2.6274683191660033e-05,2.0,6.169184119757816,1.819566595747076,0.3744637370109558,6.334948552615895,6.334948552615895,1.0,1,,Tryptamine,1.25,0.0,3.88,0.022715811393657512,0.15848277363661883,Tryptamine,7.353403923683035,15376.307706999982,0.1200000000000001,0.10333399999999981,0.05666700000000002,3.83,3.833333,3.853333,3.95,3.936667,3.91,0.14333300000000015,1.2000000000000053,1.214284183684408,-0.0752795468504337,-0.010237374096638647,44,16,1.819566595747076,MS2,1.0,1,,23.139403099926465,ug/mL,0.0,0.40400761365890503
b'Tryptamine',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,3.881256791625977,17050149289689164449,b'',NA,1,0.0,b'Tryptamine',0,15376.307706999982,Tryptamine,3.8233330249786377,3.9733328819274902,0.0,0.0,0.0,0.9999999999999994,0.9999999999999993,0.08125679162597699,3.8,3.881256791625977,0.08125679162597699,0.0008125679162597699,2.6274683191660033e-05,2.0,6.169184119757816,1.819566595747076,0.3744637370109558,6.334948552615895,6.334948552615895,1.0,1,,Tryptamine,1.25,0.0,3.88,0.022715811393657512,0.15848277363661883,Tryptamine2,7.353403923683035,15376.307706999982,0.1200000000000001,0.10333399999999981,0.05666700000000002,3.83,3.833333,3.853333,3.95,3.936667,3.91,0.14333300000000015,1.2000000000000053,1.214284183684408,-0.0752795468504337,-0.010237374096638647,44,16,1.819566595747076,MS2,1.0,1,,,,0.0,0.40400761365890503
b'Tryptophan',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,3.416089892395019,4081935085208830486,b'',NA,1,0.0,b'Tryptophan',0,15376.307706999982,Tryptophan,3.336667060852051,3.559999942779541,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,-0.013910107604981015,3.43,3.416089892395019,0.013910107604981015,0.00013910107604981015,0.0011135552295881703,2.0,268.16749120906564,5.591611752498193,0.8210399746894836,8.25135723667202,8.25135723667202,1.0,1,,none,1.25,0.0,3.416667,0.05599563725545434,0.25844100511593504,Tryptophan,325.32605908108195,15376.307706999982,0.10999999999999988,0.09666599999999992,0.04999999999999982,3.373333,3.376667,3.393333,3.483333,3.473333,3.443333,0.21666700000000017,1.2692112429039608,1.4166499999999957,1.241760915793035,0.003816973406005411,66,14,5.591611752498193,MS2,1.0,1,,925.8908862463093,ug/mL,0.0,17.12236785888672
b'Tryptophan',20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,20171013_HMP_C61_ISO_P1_GA5_UV_VIS_2,3.416089892395019,4081935085208830486,b'',NA,1,0.0,b'Tryptophan',0,15376.307706999982,Tryptophan,3.336667060852051,3.559999942779541,0.0,0.0,0.0,0.9999999999999998,0.9999999999999998,-0.013910107604981015,3.43,3.416089892395019,0.013910107604981015,0.00013910107604981015,0.0011135552295881703,2.0,268.16749120906564,5.591611752498193,0.8210399746894836,8.25135723667202,8.25135723667202,1.0,1,,none,1.25,0.0,3.416667,0.05599563725545434,0.25844100511593504,Tryptophan2,325.32605908108195,15376.307706999982,0.10999999999999988,0.09666599999999992,0.04999999999999982,3.373333,3.376667,3.393333,3.483333,3.473333,3.443333,0.21666700000000017,1.2692112429039608,1.4166499999999957,1.241760915793035,0.003816973406005411,66,14,5.591611752498193,MS2,1.0,1,,,,0.0,17.12236785888672
