sample_name,sample_type,component_group_name,component_name,QC_transition_group_message,QC_transition_group_score,QC_transition_message,QC_transition_pass,QC_transition_score,asymmetry_factor,baseline_delta_2_height,calculated_concentration,logSN,peak_apex_int,points_across_baseline,points_across_half_height,tailing_factor,total_width,width_at_50
Blank_IS_1_Emission_1,Unknown,Tryptophan,Tryptophan2,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.666666666666667,1.0,0.57142857142857,,,7.00000000000001,7,7,1.0,0.0640000000000001,0.0640000000000001
Blank_IS_1_Emission_1,Unknown,Valine,Valine,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.666666666666667,1.50002343786632,-0.499999999999991,1.71926938309622,0.000372167652680293,10.0000000000001,6,6,1.25001171893316,0.0533329999999985,0.0533329999999985
Blank_IS_1_Emission_1,Unknown,Valine,Valine2,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.666666666666667,1.50002343786632,-0.499999999999991,,0.000372167652680293,10.0000000000001,6,6,1.25001171893316,0.0533329999999985,0.0533329999999985
Blank_IS_2_Emission_1,Unknown,2-aminobutyrate,2-aminobutyrate,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.583333333333333,0.7500117189331,-0.624999999999999,2.07612015428818,0.402562029597492,8.0,8,8,0.87500585946655,0.0746660000000006,0.0746660000000006
Blank_IS_2_Emission_1,Unknown,2-aminobutyrate,2-aminobutyrate2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.583333333333333,0.7500117189331,-0.624999999999999,,0.402562029597492,8.0,8,8,0.87500585946655,0.0746660000000006,0.0746660000000006
Blank_IS_2_Emission_1,Unknown,Alanine,Alanine,,1.0,metaValue[asymmetry_factor],,0.916666666666667,0.615380732257858,0.205607476635514,51.7608354878219,1.39296073362537,107.0,22,15,0.807690366128929,0.224,0.16
Blank_IS_2_Emission_1,Unknown,Alanine,Alanine2,,1.0,metaValue[asymmetry_factor],,0.916666666666667,0.615380732257858,0.205607476635514,,1.39296073362537,107.0,22,15,0.807690366128929,0.224,0.16
Blank_IS_2_Emission_1,Unknown,Arginine,Arginine,,1.0,,1,1.0,0.818177169447904,-0.0317460317460318,69.2415622244865,1.88066393997051,63.0,21,10,0.909088584723952,0.213334,0.117333
Blank_IS_2_Emission_1,Unknown,Arginine,Arginine2,,1.0,,1,1.0,0.818177169447904,-0.0317460317460318,,1.88066393997051,63.0,21,10,0.909088584723952,0.213334,0.117333
Blank_IS_2_Emission_1,Unknown,Asparagine,Asparagine,,1.0,,1,1.0,0.800011250070304,0.0189873417721519,29.1626663208008,3.3306741154765,316.0,28,8,0.884618435665554,0.288,0.0960000000000001
Blank_IS_2_Emission_1,Unknown,Asparagine,Asparagine2,,1.0,,1,1.0,0.800011250070304,0.0189873417721519,,3.3306741154765,316.0,28,8,0.884618435665554,0.288,0.0960000000000001
Blank_IS_2_Emission_1,Unknown,Aspartate,Aspartate,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],,0.583333333333333,,1.0,0.0100437593987625,4.11660302948742,549.0,2,1,0.5,0.0106669999999998,0.0106669999999998
Blank_IS_2_Emission_1,Unknown,Aspartate,Aspartate2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],,0.583333333333333,,1.0,,4.11660302948742,549.0,2,1,0.5,0.0106669999999998,0.0106669999999998
Blank_IS_2_Emission_1,Unknown,GhostPeak,GhostPeak,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline],,0.75,1.79997750028126,-0.509090909090909,44.5065469735539,0.471554901084444,55.0,15,15,1.39998875014063,0.149334,0.149334
Blank_IS_2_Emission_1,Unknown,GhostPeak,GhostPeak2,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline],,0.75,1.79997750028126,-0.509090909090909,,0.471554901084444,55.0,15,15,1.39998875014063,0.149334,0.149334
Blank_IS_2_Emission_1,Unknown,Glutamate,Glutamate,,1.0,metaValue[asymmetry_factor];metaValue[points_across_baseline],,0.833333333333333,0.777781250000014,,3.45600056648254,1.59298186751873,52.0,17,6,0.888890625000007,0.170667,0.0746669999999998
Blank_IS_2_Emission_1,Unknown,Glutamate,Glutamate2,,1.0,metaValue[asymmetry_factor];metaValue[points_across_baseline],,0.833333333333333,0.777781250000014,,,1.59298186751873,52.0,17,6,0.888890625000007,0.170667,0.0746669999999998
Blank_IS_2_Emission_1,Unknown,Glutamine,Glutamine,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[points_across_baseline],,0.75,0.624991211006171,0.476190476190476,3.47120574921983,1.23881005379811,21.0,14,14,0.812495605503085,0.138667,0.138667
Blank_IS_2_Emission_1,Unknown,Glutamine,Glutamine2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[points_across_baseline],,0.75,0.624991211006171,0.476190476190476,,1.23881005379811,21.0,14,14,0.812495605503085,0.138667,0.138667
Blank_IS_2_Emission_1,Unknown,Glycine,Glycine,,1.0,metaValue[asymmetry_factor],,0.916666666666667,0.727280475228643,0.0292397660818713,396.01123396538,3.42204838915959,342.0,27,8,0.833334375000009,0.277333,0.0960000000000001
Blank_IS_2_Emission_1,Unknown,Glycine,Glycine2,,1.0,metaValue[asymmetry_factor],,0.916666666666667,0.727280475228643,0.0292397660818713,,3.42204838915959,342.0,27,8,0.833334375000009,0.277333,0.0960000000000001
Blank_IS_2_Emission_1,Unknown,Histidine,Histidine,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[points_across_baseline],,0.75,0.624991211006171,0.476190476190476,3.39827887805554,1.23881005379811,21.0,14,14,0.812495605503085,0.138667,0.138667
Blank_IS_2_Emission_1,Unknown,Histidine,Histidine2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[points_across_baseline],,0.75,0.624991211006171,0.476190476190476,,1.23881005379811,21.0,14,14,0.812495605503085,0.138667,0.138667
Blank_IS_2_Emission_1,Unknown,Isoleucine,Isoleucine,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline],,0.666666666666667,0.555552083333354,0.423076923076923,2.40533304214478,0.244557780454244,26.0,15,15,0.777776041666677,0.149333000000002,0.149333000000002
Blank_IS_2_Emission_1,Unknown,Isoleucine,Isoleucine2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline],,0.666666666666667,0.555552083333354,0.423076923076923,,0.244557780454244,26.0,15,15,0.777776041666677,0.149333000000002,0.149333000000002
Blank_IS_2_Emission_1,Unknown,Leucine,Leucine,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[tailing_factor];metaValue[total_width],,0.416666666666667,inf,-1.0,0.77990176989436,0.0993757706097463,1.0,2,2,inf,0.010666999999998,0.010666999999998
Blank_IS_2_Emission_1,Unknown,Leucine,Leucine2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[tailing_factor];metaValue[total_width],,0.416666666666667,inf,-1.0,,0.0993757706097463,1.0,2,2,inf,0.010666999999998,0.010666999999998
Blank_IS_2_Emission_1,Unknown,Lysine,Lysine,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[width_at_50],,0.75,1.0,0.333333333333334,186.065584356726,0.66026625597717,90.0,25,25,1.0,0.256,0.256
Blank_IS_2_Emission_1,Unknown,Lysine,Lysine2,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[width_at_50],,0.75,1.0,0.333333333333334,,0.66026625597717,90.0,25,25,1.0,0.256,0.256
Blank_IS_2_Emission_1,Unknown,Methionine,Methionine,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.583333333333333,,1.0,0.38399949669838,0.0976381507112054,14.0,7,7,0.5,0.0640000000000001,0.0640000000000001
Blank_IS_2_Emission_1,Unknown,Methionine,Methionine2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.583333333333333,,1.0,,0.0976381507112054,14.0,7,7,0.5,0.0640000000000001,0.0640000000000001
Blank_IS_2_Emission_1,Unknown,Phenylalanine,Phenylalanine,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.666666666666667,0.999999999999833,0.499999999999997,0.106666497886181,,3.99999999999999,5,5,0.999999999999917,0.0426660000000005,0.0426660000000005
Blank_IS_2_Emission_1,Unknown,Phenylalanine,Phenylalanine2,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.666666666666667,0.999999999999833,0.499999999999997,,,3.99999999999999,5,5,0.999999999999917,0.0426660000000005,0.0426660000000005
Blank_IS_2_Emission_1,Unknown,Serine,Serine,,1.0,,1,1.0,0.800011250070304,0.0189873417721519,151.234987451317,3.3306741154765,316.0,28,8,0.884618435665554,0.288,0.0960000000000001
Blank_IS_2_Emission_1,Unknown,Serine,Serine2,,1.0,,1,1.0,0.800011250070304,0.0189873417721519,,3.3306741154765,316.0,28,8,0.884618435665554,0.288,0.0960000000000001
Blank_IS_2_Emission_1,Unknown,Threonine,Threonine,,1.0,metaValue[logSN],,0.916666666666667,1.1999962500117,-0.2,40.7722278299302,0.795123732869749,65.0,23,12,1.09999812500585,0.234667000000002,0.138667000000002
Blank_IS_2_Emission_1,Unknown,Threonine,Threonine2,,1.0,metaValue[logSN],,0.916666666666667,1.1999962500117,-0.2,,0.795123732869749,65.0,23,12,1.09999812500585,0.234667000000002,0.138667000000002
Blank_IS_2_Emission_1,Unknown,Tryptophan,Tryptophan,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[tailing_factor];metaValue[total_width],,0.416666666666667,inf,-1.0,0.00533349998295307,0.0622362236602897,1.00000000000001,3,3,inf,0.0213339999999995,0.0213339999999995
Blank_IS_2_Emission_1,Unknown,Tryptophan,Tryptophan2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[tailing_factor];metaValue[total_width],,0.416666666666667,inf,-1.0,,0.0622362236602897,1.00000000000001,3,3,inf,0.0213339999999995,0.0213339999999995
Blank_IS_2_Emission_1,Unknown,Tyrosine,Tyrosine,,1.0,metaValue[logSN];metaValue[points_across_baseline],,0.833333333333333,1.24998242201234,0.0888888888888889,41.4588454785757,0.727984430032121,45.0,19,19,1.12499121100617,0.192,0.192
Blank_IS_2_Emission_1,Unknown,Tyrosine,Tyrosine2,,1.0,metaValue[logSN];metaValue[points_across_baseline],,0.833333333333333,1.24998242201234,0.0888888888888889,,0.727984430032121,45.0,19,19,1.12499121100617,0.192,0.192
Blank_IS_2_Emission_1,Unknown,Valine,Valine,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.583333333333333,0.499988281341623,0.499999999999998,0.709903368025506,,4.00000000000001,7,7,0.749994140670812,0.0640000000000001,0.0640000000000001
Blank_IS_2_Emission_1,Unknown,Valine,Valine2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.583333333333333,0.499988281341623,0.499999999999998,,,4.00000000000001,7,7,0.749994140670812,0.0640000000000001,0.0640000000000001
Blank_IS_3_Emission_1,Unknown,2-aminobutyrate,2-aminobutyrate,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],,0.583333333333333,1.99990625292917,-0.666666666666667,0.39583604510408,0.280410985209864,3.0,4,4,1.49995312646458,0.032,0.032
Blank_IS_3_Emission_1,Unknown,2-aminobutyrate,2-aminobutyrate2,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],,0.583333333333333,1.99990625292917,-0.666666666666667,,0.280410985209864,3.0,4,4,1.49995312646458,0.032,0.032
Blank_IS_3_Emission_1,Unknown,Alanine,Alanine,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height],,0.833333333333333,0.583335937499998,0.277310924369748,57.1849524623347,1.86436981234298,119.0,20,14,0.791667968749999,0.202667,0.149333
Blank_IS_3_Emission_1,Unknown,Alanine,Alanine2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height],,0.833333333333333,0.583335937499998,0.277310924369748,,1.86436981234298,119.0,20,14,0.791667968749999,0.202667,0.149333
Blank_IS_3_Emission_1,Unknown,Arginine,Arginine,,1.0,metaValue[points_across_baseline],,0.916666666666667,1.12500439454841,-0.0724637681159421,70.3910197027269,1.28685281407832,69.0,18,10,1.06250219727421,0.181333,0.117334
Blank_IS_3_Emission_1,Unknown,Arginine,Arginine2,,1.0,metaValue[points_across_baseline],,0.916666666666667,1.12500439454841,-0.0724637681159421,,1.28685281407832,69.0,18,10,1.06250219727421,0.181333,0.117334
Blank_IS_3_Emission_1,Unknown,Asparagine,Asparagine,,1.0,metaValue[points_across_baseline],,0.916666666666667,0.800011250070311,4.1310624172098804e-17,3.4453330039978,1.90854103065612,43.0,19,11,0.900005625035156,0.191999999999999,0.128
Blank_IS_3_Emission_1,Unknown,Asparagine,Asparagine2,,1.0,metaValue[points_across_baseline],,0.916666666666667,0.800011250070311,4.1310624172098804e-17,,1.90854103065612,43.0,19,11,0.900005625035156,0.191999999999999,0.128
Blank_IS_3_Emission_1,Unknown,Aspartate,Aspartate,,1.0,metaValue[asymmetry_factor],,0.916666666666667,2.62497949234772,-0.0491803278688525,0.0402102109198186,2.09394425398748,61.0,33,17,1.99998828134155,0.341334,0.192
Blank_IS_3_Emission_1,Unknown,Aspartate,Aspartate2,,1.0,metaValue[asymmetry_factor],,0.916666666666667,2.62497949234772,-0.0491803278688525,,2.09394425398748,61.0,33,17,1.99998828134155,0.341334,0.192
Blank_IS_3_Emission_1,Unknown,Cysteine,Cysteine,,1.0,,1,1.0,1.09090289259721,-0.0561797752808989,7.24620411185086,2.4521564772451,89.0,26,9,1.13635860023523,0.266667,0.106667
Blank_IS_3_Emission_1,Unknown,Cysteine,Cysteine2,,1.0,,1,1.0,1.09090289259721,-0.0561797752808989,,2.4521564772451,89.0,26,9,1.13635860023523,0.266667,0.106667
Blank_IS_3_Emission_1,Unknown,GhostPeak,GhostPeak,,1.0,metaValue[logSN],,0.916666666666667,0.900005625035182,,58.4272760300105,,69.0,23,9,0.95454816633003,0.234667000000002,0.106667000000002
Blank_IS_3_Emission_1,Unknown,GhostPeak,GhostPeak2,,1.0,metaValue[logSN],,0.916666666666667,0.900005625035182,,,,69.0,23,9,0.95454816633003,0.234667000000002,0.106667000000002
Blank_IS_3_Emission_1,Unknown,Glutamate,Glutamate,,1.0,metaValue[asymmetry_factor];metaValue[points_across_baseline],,0.833333333333333,0.749994140670773,0.0178571428571428,3.68533396720886,2.09394425398748,56.0,15,8,0.874997070335386,0.149334000000001,0.0960000000000001
Blank_IS_3_Emission_1,Unknown,Glutamate,Glutamate2,,1.0,metaValue[asymmetry_factor];metaValue[points_across_baseline],,0.833333333333333,0.749994140670773,0.0178571428571428,,2.09394425398748,56.0,15,8,0.874997070335386,0.149334000000001,0.0960000000000001
Blank_IS_3_Emission_1,Unknown,Glutamine,Glutamine,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline],,0.666666666666667,0.666671874999996,0.526315789473684,2.43045771323827,0.605134329341995,19.0,11,11,0.833335937499998,0.106667,0.106667
Blank_IS_3_Emission_1,Unknown,Glutamine,Glutamine2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline],,0.666666666666667,0.666671874999996,0.526315789473684,,0.605134329341995,19.0,11,11,0.833335937499998,0.106667,0.106667
Blank_IS_3_Emission_1,Unknown,Glycine,Glycine,,1.0,,1,1.0,0.899997187508791,0.0344827586206897,488.867737563303,2.79475430729299,377.0,27,8,0.89285690369844,0.277332999999999,0.0959999999999983
Blank_IS_3_Emission_1,Unknown,Glycine,Glycine2,,1.0,,1,1.0,0.899997187508791,0.0344827586206897,,2.79475430729299,377.0,27,8,0.89285690369844,0.277332999999999,0.0959999999999983
Blank_IS_3_Emission_1,Unknown,Histidine,Histidine,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline],,0.666666666666667,0.666671874999996,0.526315789473684,2.47404873528511,0.605134329341995,19.0,11,11,0.833335937499998,0.106667,0.106667
Blank_IS_3_Emission_1,Unknown,Histidine,Histidine2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline],,0.666666666666667,0.666671874999996,0.526315789473684,,0.605134329341995,19.0,11,11,0.833335937499998,0.106667,0.106667
Blank_IS_3_Emission_1,Unknown,Isoleucine,Isoleucine,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],,0.583333333333333,1.99990625293017,-0.666666666666667,0.0639994964003563,0.138760468146838,3.0,4,4,1.49995312646508,0.032,0.032
Blank_IS_3_Emission_1,Unknown,Isoleucine,Isoleucine2,,1.0,metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],,0.583333333333333,1.99990625293017,-0.666666666666667,,0.138760468146838,3.0,4,4,1.49995312646508,0.032,0.032
Blank_IS_3_Emission_1,Unknown,Leucine,Leucine,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],,0.5,,1.0,2.61164466598631,,4.0,3,3,0.5,0.0213339999999995,0.0213339999999995
Blank_IS_3_Emission_1,Unknown,Leucine,Leucine2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[total_width],,0.5,,1.0,,,4.0,3,3,0.5,0.0213339999999995,0.0213339999999995
Blank_IS_3_Emission_1,Unknown,Lysine,Lysine,,1.0,metaValue[asymmetry_factor];metaValue[logSN],,0.833333333333333,0.571427614793802,-0.0229885057471264,117.57158288723,0.957253456744866,87.0,23,23,0.785713807396901,0.234666000000001,0.234666000000001
Blank_IS_3_Emission_1,Unknown,Lysine,Lysine2,,1.0,metaValue[asymmetry_factor];metaValue[logSN],,0.833333333333333,0.571427614793802,-0.0229885057471264,,0.957253456744866,87.0,23,23,0.785713807396901,0.234666000000001,0.234666000000001
Blank_IS_3_Emission_1,Unknown,Methionine,Methionine,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[tailing_factor];metaValue[total_width],,0.416666666666667,inf,-1.0,0.0053329998627305,,1.0,2,2,inf,0.0106660000000005,0.0106660000000005
Blank_IS_3_Emission_1,Unknown,Methionine,Methionine2,,1.0,metaValue[asymmetry_factor];metaValue[baseline_delta_2_height];metaValue[logSN];metaValue[points_across_baseline];metaValue[points_across_half_height];metaValue[tailing_factor];metaValue[total_width],,0.416666666666667,inf,-1.0,,,1.0,2,2,inf,0.0106660000000005,0.0106660000000005
Blank_IS_3_Emission_1,Unknown,Phenylalanine,Phenylalanine,,1.0,metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.75,1.33334375000005,,0.170666500926018,0.222142077085889,5.0,8,8,1.16667187500002,0.0746670000000016,0.0746670000000016
Blank_IS_3_Emission_1,Unknown,Phenylalanine,Phenylalanine2,,1.0,metaValue[logSN];metaValue[points_across_baseline];metaValue[total_width],,0.75,1.33334375000005,,,0.222142077085889,5.0,8,8,1.16667187500002,0.0746670000000016,0.0746670000000016
Blank_IS_3_Emission_1,Unknown,Serine,Serine,,1.0,,1,1.0,1.0,0.00282485875706215,157.505956600807,3.83035362813237,354.0,26,8,0.958332031250001,0.266667,0.0960000000000001
